-108251.01,-102833.68,,Point,577,Bom,Fechado dos Lados,Sim,Sim,LT,"106,112,115",494,Largo Almirante Gago Coutinho,"Oeiras e São Julião da Barra, Paço de Arcos e Caxias",n/a,2012/07
-106212.36,-99846.22,,Point,434,Bom,Aberto dos Lados,Não,Não,LT,158,933,Rua Pêro de Alenquer,"Oeiras e São Julião da Barra, Paço de Arcos e Caxias",n/a,2012/07
-106489.64,-99992.66,,Point,430,Bom,Aberto dos Lados,Não,Não,LT,158,933,Rua Pêro de Alenquer,"Oeiras e São Julião da Barra, Paço de Arcos e Caxias",n/a,2012/07
-105463.93407291333,-101208.08123805858,,Point,1004,Bom,Fechado dos Lados,Sim,Não,LT,"119,125,129,184",1540,Estrada de Paço de Arcos,"Oeiras e São Julião da Barra, Paço de Arcos e Caxias",n/a,2012/07
-106757.03,-100945.88,,Point,868,Bom,Fechado dos Lados,Sim,Sim,COMBUS,n/a,1540,Estrada de Paço de Arcos,"Oeiras e São Julião da Barra, Paço de Arcos e Caxias",n/a,2012/07
-105046.86,-101627.86,,Point,828,Bom,Fechado dos Lados,Sim,Sim,LT,"106,112,125,129",1540,Estrada de Paço de Arcos,Porto Salvo,n/a,2012/07
-106757.03,-100945.88,,Point,389,Bom,Fechado dos Lados,Sim,Sim,LT,"119,125,129,158,184",1540,Estrada de Paço de Arcos,"Oeiras e São Julião da Barra, Paço de Arcos e Caxias",n/a,2012/07
-106176.2,-101085.06,,Point,388,Bom,Fechado dos Lados,Sim,Sim,LT,"119,125,129,158,184",1540,Estrada de Paço de Arcos,"Oeiras e São Julião da Barra, Paço de Arcos e Caxias",n/a,2012/07
-106378.14,-101089.06,,Point,387,Bom,Fechado dos Lados,Sim,Sim,LT,"119,125,129,158,184",1540,Estrada de Paço de Arcos,"Oeiras e São Julião da Barra, Paço de Arcos e Caxias",n/a,2012/07
-106385.21,-101073.57,,Point,386,Bom,Sem Abrigo,Não,Não,LT,"119,125,129,158,184",1540,Estrada de Paço de Arcos,"Oeiras e São Julião da Barra, Paço de Arcos e Caxias",n/a,2012/07
-106674.29,-100994.88,,Point,385,Bom,Fechado dos Lados,Sim,Sim,LT,"119,125,129,158,184",1540,Estrada de Paço de Arcos,"Oeiras e São Julião da Barra, Paço de Arcos e Caxias",n/a,2012/07
-105761.18,-101097.27,,Point,290,Bom,Fechado dos Lados,Sim,Sim,LT,"119,125,129,184",1540,Estrada de Paço de Arcos,"Oeiras e São Julião da Barra, Paço de Arcos e Caxias",n/a,2012/07
-106033.78,-101107.92,,Point,288,Bom,Fechado dos Lados,Sim,Não,LT,"119,125,129,184",1540,Estrada de Paço de Arcos,"Oeiras e São Julião da Barra, Paço de Arcos e Caxias",n/a,2012/07
-105447.82,-101232.23,,Point,287,Bom,Fechado dos Lados,Sim,Não,LT,"119,125,129,184",1540,Estrada de Paço de Arcos,"Oeiras e São Julião da Barra, Paço de Arcos e Caxias",n/a,2012/07
-105046.86,-101627.86,,Point,286,Bom,Fechado dos Lados,Sim,Sim,SCoTTURB,15,1540,Estrada de Paço de Arcos,Porto Salvo,n/a,2012/07
-104913.38138224694,-96396.36823085505,,Point,988,Razoável,Sem Abrigo,Não,Não,COMBUS,n/a,487,Rua de Moçambique,"Algés, Linda-a-Velha e Cruz Quebrada-Dafundo",n/a,2012/07
-107381,-101739.33,,Point,560,Bom,Fechado dos Lados,Sim,Não,SCoTTURB,471,1398,Avenida de Moçambique,"Oeiras e São Julião da Barra, Paço de Arcos e Caxias",n/a,2012/07
-107472.33,-101878.29,,Point,559,Bom,Fechado dos Lados,Sim,Não,SCoTTURB,471,1398,Avenida de Moçambique,"Oeiras e São Julião da Barra, Paço de Arcos e Caxias",n/a,2012/07
-107795.85,-103878.54,,Point,520,Bom,Fechado dos Lados,Sim,Não,SCoTTURB,"470,485,489",557,Avenida Dom José I,"Oeiras e São Julião da Barra, Paço de Arcos e Caxias",n/a,2012/07
-107802.03,-103891.09,,Point,519,Bom,Sem Abrigo,Não,Não,SCoTTURB,"470,485,489",557,Avenida Dom José I,"Oeiras e São Julião da Barra, Paço de Arcos e Caxias",n/a,2012/07
